deck,ev_farmer_X,std_X,std_XYZ,sharpe_X,sharpe_XYZ,kelly_f,max_ratio,kelly_log_growth,kelly_growth,winrate_X,nonpair_win_X,pair_win_X,twoFarmers,threeFarmers,joint_m1_m1_m1,joint_m1_m1_1,joint_m1_m1_2,joint_m1_1_m1,joint_m1_1_1,joint_m1_1_2,joint_m1_2_m1,joint_m1_2_1,joint_m1_2_2,joint_1_m1_m1,joint_1_m1_1,joint_1_m1_2,joint_1_1_m1,joint_1_1_1,joint_1_1_2,joint_1_2_m1,joint_1_2_1,joint_1_2_2,joint_2_m1_m1,joint_2_m1_1,joint_2_m1_2,joint_2_1_m1,joint_2_1_1,joint_2_1_2,joint_2_2_m1,joint_2_2_1,joint_2_2_2,prob_from_first,farmerWinWeight_X,farmerWinWeight_Y,farmerWinWeight_Z,farmerWinNonPairWeight_X,farmerWinNonPairWeight_Y,farmerWinNonPairWeight_Z,farmerWinPairWeight_X,farmerWinPairWeight_Y,farmerWinPairWeight_Z,-1_-1_-1_Weight,-1_-1_1_Weight,-1_-1_2_Weight,-1_1_-1_Weight,-1_1_1_Weight,-1_1_2_Weight,-1_2_-1_Weight,-1_2_1_Weight,-1_2_2_Weight,1_-1_-1_Weight,1_-1_1_Weight,1_-1_2_Weight,1_1_-1_Weight,1_1_1_Weight,1_1_2_Weight,1_2_-1_Weight,1_2_1_Weight,1_2_2_Weight,2_-1_-1_Weight,2_-1_1_Weight,2_-1_2_Weight,2_1_-1_Weight,2_1_1_Weight,2_1_2_Weight,2_2_-1_Weight,2_2_1_Weight,2_2_2_Weight,totalDeals
34444401,0.0251113620678838,1.15562924942491,0.825018802353667,0.0217296006313273,0.0304373209389221,0.0123496075995232,0.0247152538243663,0.0464499978557923,0.046460787537834,0.456537423928728,0.344500909718301,0.112036514210427,0.449794271775696,0.21512584646923,0.295307846458742,0.0465416816473486,0.0384242789411722,0.0465416816473486,0.0464108940619911,0.0125371036933831,0.0384242789411722,0.0125371036933831,0.00673770698673108,0.0465416816473486,0.0464108940619911,0.0125371036933831,0.0464108940619911,0.128152591041271,0.0234638625808366,0.0125371036933831,0.0234638625808366,0.00498291635726015,0.0384242789411722,0.0125371036933831,0.00673770698673108,0.0125371036933831,0.0234638625808366,0.00498291635726015,0.00673770698673108,0.00498291635726015,0.00163291861366972,1.52115836209273e-06,846140490,846140490,846140490,638493480,638493480,638493480,207647010,207647010,207647010,547319700,86259744,71215056,86259744,86017344,23236104,71215056,23236104,12487578,86259744,86017344,23236104,86017344,237516336,43487616,23236104,43487616,9235272,71215056,23236104,12487578,23236104,43487616,9235272,12487578,9235272,3026430,1853386920
34444410,0.0226017943409248,1.155681055276,0.825641866257239,0.0195571210912746,0.0273748162061865,0.0110948360709504,0.0222047583808409,0.0375646398739908,0.0375716962683771,0.455282640065249,0.343246125854822,0.112036514210427,0.448318443943696,0.214724548719703,0.297195072467653,0.046189850093471,0.0386389777694126,0.046189850093471,0.0461928284246227,0.0124571549258587,0.0386389777694126,0.0124571549258587,0.00675749346499111,0.046189850093471,0.0461928284246227,0.0124571549258587,0.0461928284246227,0.127975056606097,0.0234090612876452,0.0124571549258587,0.0234090612876452,0.00496312987900012,0.0386389777694126,0.0124571549258587,0.00675749346499111,0.0124571549258587,0.0234090612876452,0.00496312987900012,0.00675749346499111,0.00496312987900012,0.00163291861366972,1.52115836209273e-06,843814890,843814890,843814890,636167880,636167880,636167880,207647010,207647010,207647010,550817460,85607664,71612976,85607664,85613184,23087928,71612976,23087928,12524250,85607664,85613184,23087928,85613184,237187296,43386048,23087928,43386048,9198600,71612976,23087928,12524250,23087928,43386048,9198600,12524250,9198600,3026430,1853386920
40044444,0.046803438107786,1.1670520359248,0.818647965169834,0.0401039856553592,0.0571716294415708,0.0234433821747796,0.046867806209707,0.164178417222534,0.164313263772155,0.462701549658071,0.341301210866428,0.121400338791643,0.459662311634313,0.206872758117879,0.278430420777978,0.0478256790546466,0.0394767434745898,0.0478256790546466,0.0480999963029846,0.0141571733979864,0.0394767434745898,0.0141571733979864,0.00784884140652077,0.0478256790546466,0.0480999963029846,0.0141571733979864,0.0480999963029846,0.115009371059984,0.0240462687629197,0.0141571733979864,0.0240462687629197,0.00585928382401663,0.0394767434745898,0.0141571733979864,0.00784884140652077,0.0141571733979864,0.0240462687629197,0.00585928382401663,0.00784884140652077,0.00585928382401663,0.00214672929708601,9.50723976307959e-08,857565000,857565000,857565000,632563200,632563200,632563200,225001800,225001800,225001800,516039300,88639488,73165680,88639488,89147904,26238720,73165680,26238720,14546940,88639488,89147904,26238720,89147904,213156864,44567040,26238720,44567040,10859520,73165680,26238720,14546940,26238720,44567040,10859520,14546940,10859520,3978720,1853386920
40134444,0.0371572871572872,1.15530466918575,0.813089719517427,0.0321623275213413,0.0456988770923581,0.0188379726788412,0.0376788474056398,0.104794446003713,0.104849374568966,0.46256038647343,0.350523872263003,0.112036514210427,0.460263452166804,0.207407527188117,0.279989819934631,0.0496508780800072,0.0369313645528479,0.0496508780800072,0.050683841019014,0.0134662523678542,0.0369313645528479,0.0134662523678542,0.00666896257150666,0.0496508780800072,0.050683841019014,0.0134662523678542,0.050683841019014,0.121320428871916,0.0231007522163802,0.0134662523678542,0.0231007522163802,0.00505087410458254,0.0369313645528479,0.0134662523678542,0.00666896257150666,0.0134662523678542,0.0231007522163802,0.00505087410458254,0.00666896257150666,0.00505087410458254,0.00163221935331237,1.52115836209273e-06,857303370,857303370,857303370,649656360,649656360,649656360,207647010,207647010,207647010,518929470,92022288,68448108,92022288,93936768,24958176,68448108,24958176,12360168,92022288,93936768,24958176,93936768,224853696,42814632,24958176,42814632,9361224,68448108,24958176,12360168,24958176,42814632,9361224,12360168,9361224,3025134,1853386920
40143444,0.0366553736118954,1.15532070275602,0.813527092881011,0.0317274446172861,0.0450573483448288,0.0185625953567535,0.0371293111147921,0.101869582545557,0.101921487228329,0.462309429700734,0.350272915490307,0.112036514210427,0.459899924188523,0.207636593226848,0.280608228313168,0.0495165682943311,0.0369807142051051,0.0495165682943311,0.0505288124079348,0.0134438760364188,0.0369807142051051,0.0134438760364188,0.00667121250645278,0.0495165682943311,0.0505288124079348,0.0134438760364188,0.0505288124079348,0.121566102344134,0.0230986026382446,0.0134438760364188,0.0230986026382446,0.00504766268664505,0.0369807142051051,0.0134438760364188,0.00667121250645278,0.0134438760364188,0.0230986026382446,0.00504766268664505,0.00667121250645278,0.00504766268664505,0.00163169490804435,1.52115836209273e-06,856838250,856838250,856838250,649191240,649191240,649191240,207647010,207647010,207647010,520075620,91773360,68539572,91773360,93649440,24916704,68539572,24916704,12364338,91773360,93649440,24916704,93649440,225309024,42810648,24916704,42810648,9355272,68539572,24916704,12364338,24916704,42810648,9355272,12364338,9355272,3024162,1853386920
40144344,0.0341458058849363,1.1553975967483,0.814047369136642,0.0295532948839731,0.0419457235285345,0.0172649972209754,0.0345385838226463,0.0882704620606599,0.0883094318984637,0.461054645837255,0.349018131626827,0.112036514210427,0.458873497391467,0.206807270443022,0.282516830322726,0.0490726933585999,0.0371305307366688,0.0490726933585999,0.0505540893749266,0.0133942415003123,0.0371305307366688,0.0133942415003123,0.00667950327393052,0.0490726933585999,0.0505540893749266,0.0133942415003123,0.0505540893749266,0.120909186086195,0.0230506774052339,0.0133942415003123,0.0230506774052339,0.00503823562108661,0.0371305307366688,0.0133942415003123,0.00667950327393052,0.0133942415003123,0.0230506774052339,0.00503823562108661,0.00667950327393052,0.00503823562108661,0.00163134527786567,1.52115836209273e-06,854512650,854512650,854512650,646865640,646865640,646865640,207647010,207647010,207647010,523612998,90950688,68817240,90950688,93696288,24824712,68817240,24824712,12379704,90950688,93696288,24824712,93696288,224091504,42721824,24824712,42721824,9337800,68817240,24824712,12379704,24824712,42721824,9337800,12379704,9337800,3023514,1853386920
40144434,0.0366553736118954,1.15532070275602,0.814904750456652,0.0317274446172851,0.0449811755194133,0.0184981800905358,0.036999796879189,0.101519059358939,0.101570607398224,0.462309429700734,0.350272915490307,0.112036514210427,0.460758984961435,0.208474559645646,0.282305255504879,0.0485766069828528,0.0370686461950427,0.0485766069828528,0.050703316714893,0.0133613633142506,0.0370686461950427,0.0133613633142506,0.00666876509520203,0.0485766069828528,0.050703316714893,0.0133613633142506,0.050703316714893,0.122157055041696,0.0231811153604127,0.0133613633142506,0.0231811153604127,0.00504766268664505,0.0370686461950427,0.0133613633142506,0.00666876509520203,0.0133613633142506,0.0231811153604127,0.00504766268664505,0.00666876509520203,0.00504766268664505,0.00163117046277633,1.52115836209273e-06,856838250,856838250,856838250,649191240,649191240,649191240,207647010,207647010,207647010,523220868,90031248,68702544,90031248,93972864,24763776,68702544,24763776,12359802,90031248,93972864,24763776,93972864,226404288,42963576,24763776,42963576,9355272,68702544,24763776,12359802,24763776,42963576,9355272,12359802,9355272,3023190,1853386920
40144443,0.0371572871572872,1.15530466918575,0.812580294269453,0.0321623275213413,0.0457275267679155,0.0188608897428253,0.0377240257076459,0.104923319403751,0.104978383175086,0.46256038647343,0.350523872263003,0.112036514210427,0.460850869714781,0.206659124366757,0.279828834661248,0.0495315376456849,0.0369085608956386,0.0495315376456849,0.0510667249124646,0.0134998945606026,0.0369085608956386,0.0134998945606026,0.00666406774900516,0.0495315376456849,0.0510667249124646,0.0134998945606026,0.0510667249124646,0.120674001519337,0.0230671100236318,0.0134998945606026,0.0230671100236318,0.00505087410458254,0.0369085608956386,0.0134998945606026,0.00666406774900516,0.0134998945606026,0.0230671100236318,0.00505087410458254,0.00666406774900516,0.00505087410458254,0.00163117046277633,1.52115836209273e-06,857303370,857303370,857303370,649656360,649656360,649656360,207647010,207647010,207647010,518631102,91801104,68405844,91801104,94646400,25020528,68405844,25020528,12351096,91801104,94646400,25020528,94646400,223655616,42752280,25020528,42752280,9361224,68405844,25020528,12351096,25020528,42752280,9361224,12351096,9361224,3023190,1853386920
40224444,0.0338007403224794,1.1512871339588,0.812061187929987,0.0293590880376225,0.0416233909770268,0.0171705253940885,0.0343479977510828,0.086906586416484,0.0869443611324097,0.462466277683669,0.353598092728527,0.108868184955141,0.46044071790471,0.208300349934486,0.28134223478819,0.0499662790325509,0.0361060700698158,0.0499662790325509,0.0514281130245594,0.0131647330283306,0.0361060700698158,0.0131647330283306,0.00628921024218731,0.0499662790325509,0.0514281130245594,0.0131647330283306,0.0514281130245594,0.12405790367831,0.0228015335297607,0.0131647330283306,0.0228015335297607,0.00478515085236492,0.0361060700698158,0.0131647330283306,0.00628921024218731,0.0131647330283306,0.0228015335297607,0.00478515085236492,0.00628921024218731,0.00478515085236492,0.00148239310979922,3.42260631470865e-06,857128950,857128950,857128950,655354080,655354080,655354080,201774870,201774870,201774870,521436018,92606848,66918518,92606848,95316192,24399344,66918518,24399344,11656340,92606848,95316192,24399344,95316192,229927296,42260064,24399344,42260064,8868736,66918518,24399344,11656340,24399344,42260064,8868736,11656340,8868736,2747448,1853386920
40233444,0.0293305728088337,1.14725421341715,0.81038221073828,0.0255658880706754,0.0361935052623039,0.0149522507690965,0.0299149752206783,0.065685086716038,0.0657066640932368,0.461823200953636,0.356139030052074,0.105684170901562,0.459958166749121,0.208120860160166,0.28260942404838,0.0505552548088556,0.0352555482586442,0.0505552548088556,0.052236781729311,0.0128732795848155,0.0352555482586442,0.0128732795848155,0.00596242796404326,0.0505552548088556,0.052236781729311,0.0128732795848155,0.052236781729311,0.126189495283586,0.0223206495921532,0.0128732795848155,0.0223206495921532,0.00453285814707271,0.0352555482586442,0.0128732795848155,0.00596242796404326,0.0128732795848155,0.0223206495921532,0.00453285814707271,0.00596242796404326,0.00453285814707271,0.00137084165890196,9.1269501725564e-06,855937080,855937080,855937080,660063420,660063420,660063420,195873660,195873660,195873660,523784610,93698448,65342172,93698448,96814968,23859168,65342172,23859168,11050686,93698448,96814968,23859168,96814968,233877960,41368800,23859168,41368800,8401140,65342172,23859168,11050686,23859168,41368800,8401140,11050686,8401140,2540700,1853386920
40234344,0.0288286592634418,1.14726693542077,0.81052075262534,0.0251281182899842,0.0355680704905612,0.0146903855852924,0.0293915176323613,0.063431891530984,0.0634520138097224,0.46157224418094,0.355888073279378,0.105684170901562,0.459941821538268,0.207883111638664,0.283108200634113,0.0503690573148104,0.0352809352943961,0.0503690573148104,0.0523337846799955,0.0128620914190977,0.0352809352943961,0.0128620914190977,0.0059616024483436,0.0503690573148104,0.0523337846799955,0.0128620914190977,0.0523337846799955,0.125954194173335,0.0223202611141768,0.0128620914190977,0.0223202611141768,0.00453254736469166,0.0352809352943961,0.0128620914190977,0.0059616024483436,0.0128620914190977,0.0223202611141768,0.00453254736469166,0.0059616024483436,0.00453254736469166,0.00137049202872328,9.1269501725564e-06,855471960,855471960,855471960,659598300,659598300,659598300,195873660,195873660,195873660,524709036,93353352,65389224,93353352,96994752,23838432,65389224,23838432,11049156,93353352,96994752,23838432,96994752,233441856,41368080,23838432,41368080,8400564,65389224,23838432,11049156,23838432,41368080,8400564,11049156,8400564,2540052,1853386920
40234434,0.0290796160361377,1.14726060188428,0.811297358469099,0.0253470013599143,0.0358433510630549,0.0147897084239294,0.0295896920948105,0.0644168789837595,0.0644376311109679,0.461697722567288,0.356013551665726,0.105684170901562,0.46049407211744,0.208511669004333,0.28391257341991,0.0498722069323765,0.035325577888507,0.0498722069323765,0.0523978835460865,0.0128176948610385,0.035325577888507,0.0128176948610385,0.00596086110287214,0.0498722069323765,0.0523978835460865,0.0128176948610385,0.0523978835460865,0.126443792966878,0.0223672086776138,0.0128176948610385,0.0223672086776138,0.00453197759699308,0.035325577888507,0.0128176948610385,0.00596086110287214,0.0128176948610385,0.0223672086776138,0.00453197759699308,0.00596086110287214,0.00453197759699308,0.00137031721363395,9.1269501725564e-06,855704520,855704520,855704520,659830860,659830860,659830860,195873660,195873660,195873660,526199850,92432496,65471964,92432496,97113552,23756148,65471964,23756148,11047782,92432496,97113552,23756148,97113552,234349272,41455092,23756148,41455092,8399508,65471964,23756148,11047782,23756148,41455092,8399508,11047782,8399508,2539728,1853386920
40234443,0.0303343998996174,1.14722811022369,0.809661813665869,0.026441471952516,0.0374655187976247,0.0154927432469438,0.0309946607500801,0.0703866972608283,0.0704114745095394,0.462325114499028,0.356640943597465,0.105684170901562,0.461032434608959,0.207650840656629,0.281707931768505,0.0505742902296947,0.0351789209778172,0.0505742902296947,0.0526757747918066,0.0129155136154732,0.0351789209778172,0.0129155136154732,0.00595372929469039,0.0505742902296947,0.0526757747918066,0.0129155136154732,0.0526757747918066,0.12570405320439,0.0223211999359529,0.0129155136154732,0.0223211999359529,0.00453762347691544,0.0351789209778172,0.0129155136154732,0.00595372929469039,0.0129155136154732,0.0223211999359529,0.00453762347691544,0.00595372929469039,0.00453762347691544,0.00137031721363395,9.1269501725564e-06,856867320,856867320,856867320,660993660,660993660,660993660,195873660,195873660,195873660,522113796,93733728,65200152,93733728,97628592,23937444,65200152,23937444,11034564,93733728,97628592,23937444,97628592,232978248,41369820,23937444,41369820,8409972,65200152,23937444,11034564,23937444,41369820,8409972,11034564,8409972,2539728,1853386920
40242444,0.0317930861409123,1.15134432492589,0.812201152679954,0.0276138818358777,0.0391443499384444,0.0161418431112546,0.0322934516079618,0.076853067249611,0.0768826067862013,0.461462450592885,0.352594265637744,0.108868184955141,0.459300149803582,0.207578124054097,0.282490922079023,0.0498595080189732,0.0362101346868251,0.0498595080189732,0.0512953398851007,0.01315596205891,0.0362101346868251,0.01315596205891,0.00630007791357457,0.0498595080189732,0.0512953398851007,0.01315596205891,0.0512953398851007,0.123626537733416,0.022715826655343,0.01315596205891,0.022715826655343,0.00477396268664721,0.0362101346868251,0.01315596205891,0.00630007791357457,0.01315596205891,0.022715826655343,0.00477396268664721,0.00630007791357457,0.00477396268664721,0.00148221829470988,3.42260631470865e-06,855268470,855268470,855268470,653493600,653493600,653493600,201774870,201774870,201774870,523564980,92408960,67111390,92408960,95070112,24383088,67111390,24383088,11676482,92408960,95070112,24383088,95070112,229127808,42101216,24383088,42101216,8848000,67111390,24383088,11676482,24383088,42101216,8848000,11676482,8848000,2747124,1853386920
40243344,0.0275738753999624,1.1472977791751,0.810360084485903,0.0240337564496884,0.034026694956793,0.0140548299243852,0.0281212907090787,0.0580487770100588,0.0580656285731717,0.4609448522492,0.355260681347638,0.105684170901562,0.459119248559281,0.2072520194542,0.283536711265881,0.0504543929769398,0.0353269537480064,0.0504543929769398,0.0522536805212805,0.0128680869291988,0.0353269537480064,0.0128680869291988,0.00596588865534888,0.0504543929769398,0.0522536805212805,0.0128680869291988,0.0522536805212805,0.12550596828427,0.0222647864591599,0.0128680869291988,0.0222647864591599,0.00452721226715035,0.0353269537480064,0.0128680869291988,0.00596588865534888,0.0128680869291988,0.0222647864591599,0.00452721226715035,0.00596588865534888,0.00452721226715035,0.00137005499099994,9.1269501725564e-06,854309160,854309160,854309160,658435500,658435500,658435500,195873660,195873660,195873660,525503232,93511512,65474514,93511512,96846288,23849544,65474514,23849544,11057100,93511512,96846288,23849544,96846288,232611120,41265264,23849544,41265264,8390676,65474514,23849544,11057100,23849544,41265264,8390676,11057100,8390676,2539242,1853386920
40243434,0.0283267457180501,1.14727943770544,0.811529026755121,0.0246903629465407,0.0349054005268476,0.0143974613073913,0.0288057886854259,0.0610866532737857,0.0611053149695683,0.461321287408244,0.355637116506682,0.105684170901562,0.45999312005504,0.208443908733315,0.284473166563623,0.0498050261410068,0.0353728783194391,0.0498050261410068,0.0522726641450561,0.0128066879850431,0.0353728783194391,0.0128066879850431,0.0059636969920992,0.0498050261410068,0.0522726641450561,0.0128066879850431,0.0522726641450561,0.126456379653311,0.022344456817468,0.0128066879850431,0.022344456817468,0.00452809281722998,0.0353728783194391,0.0128066879850431,0.0059636969920992,0.0128066879850431,0.022344456817468,0.00452809281722998,0.0059636969920992,0.00452809281722998,0.0013698801759106,9.1269501725564e-06,855006840,855006840,855006840,659133180,659133180,659133180,195873660,195873660,195873660,527238846,92307984,65559630,92307984,96881472,23735748,65559630,23735748,11053038,92307984,96881472,23735748,96881472,234372600,41412924,23735748,41412924,8392308,65559630,23735748,11053038,23735748,41412924,8392308,11053038,8392308,2538918,1853386920
40243443,0.0293305728088337,1.14725421341715,0.809452918408431,0.0255658880706752,0.0362350572118559,0.0149863001900128,0.029982725503851,0.0658351555191982,0.0658568316142787,0.461823200953636,0.356139030052074,0.105684170901562,0.460496752615477,0.207015980235794,0.282043129990364,0.0506043066279976,0.035215732503389,0.0506043066279976,0.0526881024929214,0.0129240212831544,0.035215732503389,0.0129240212831544,0.00595744573399709,0.0506043066279976,0.0526881024929214,0.0129240212831544,0.0526881024929214,0.125237801937223,0.0222699078938142,0.0129240212831544,0.0222699078938142,0.00453285814707271,0.035215732503389,0.0129240212831544,0.00595744573399709,0.0129240212831544,0.0222699078938142,0.00453285814707271,0.00595744573399709,0.00453285814707271,0.0013698801759106,9.1269501725564e-06,855937080,855937080,855937080,660063420,660063420,660063420,195873660,195873660,195873660,522735048,93789360,65268378,93789360,97651440,23953212,65268378,23953212,11041452,93789360,97651440,23953212,97651440,232114104,41274756,23953212,41274756,8401140,65268378,23953212,11041452,23953212,41274756,8401140,11041452,8401140,2538918,1853386920
40244244,0.0297854319593449,1.15139801237818,0.813185521920596,0.0258689277201589,0.0366280893553022,0.0150822718026226,0.0301760991554378,0.0672797321229354,0.0673023700113269,0.460458623502102,0.35159043854696,0.108868184955141,0.458692974913193,0.207302447132842,0.284619551539729,0.0492168100549668,0.0363456811273924,0.0492168100549668,0.0513312179844239,0.0130812361619559,0.0363456811273924,0.0130812361619559,0.00630315228511486,0.0492168100549668,0.0513312179844239,0.0130812361619559,0.0513312179844239,0.123316998481893,0.0227306060841306,0.0130812361619559,0.0227306060841306,0.00477050954908002,0.0363456811273924,0.0130812361619559,0.00630315228511486,0.0130812361619559,0.0227306060841306,0.00477050954908002,0.00630315228511486,0.00477050954908002,0.00148210175131699,3.42260631470865e-06,853407990,853407990,853407990,651633120,651633120,651633120,201774870,201774870,201774870,527510154,91217792,67362610,91217792,95136608,24244592,67362610,24244592,11682180,91217792,95136608,24244592,95136608,228554112,42128608,24244592,42128608,8841600,67362610,24244592,11682180,24244592,42128608,8841600,11682180,8841600,2746908,1853386920
40244334,0.0278248321726583,1.14729172027835,0.812169974221205,0.0242526217882131,0.0342598631516026,0.0141189206565042,0.0282488439173191,0.0588450462290299,0.0588623633229425,0.461070330635548,0.355386159733986,0.105684170901562,0.460087937817107,0.208606263391564,0.285483209302027,0.0493879302871092,0.0354216873398459,0.0493879302871092,0.0523250827733261,0.0127698343743572,0.0354216873398459,0.0127698343743572,0.00596247328647382,0.0493879302871092,0.0523250827733261,0.0127698343743572,0.0523250827733261,0.126536173029645,0.0223720646523177,0.0127698343743572,0.0223720646523177,0.00452809281722998,0.0354216873398459,0.0127698343743572,0.00596247328647382,0.0127698343743572,0.0223720646523177,0.00452809281722998,0.00596247328647382,0.00452809281722998,0.00136961795327659,9.1269501725564e-06,854541720,854541720,854541720,658668060,658668060,658668060,195873660,195873660,195873660,529110846,91534944,65650092,91534944,96978624,23667444,65650092,23667444,11050770,91534944,96978624,23667444,96978624,234520488,41464092,23667444,41464092,8392308,65650092,23667444,11050770,23667444,41464092,8392308,11050770,8392308,2538432,1853386920
40244343,0.0288286592634418,1.14726693542077,0.810229816699375,0.0251281182899849,0.0355808422120043,0.0147005767235896,0.0294116149360663,0.0634764310982946,0.0634965816482106,0.46157224418094,0.355888073279378,0.105684170901562,0.460400244974212,0.207399806188338,0.28308331861973,0.0502293994823272,0.0352760793196922,0.0502293994823272,0.0526210252956787,0.01287796074443,0.0352760793196922,0.01287796074443,0.00595653281075276,0.0502293994823272,0.0526210252956787,0.01287796074443,0.0526210252956787,0.125519370774452,0.0223043917888446,0.01287796074443,0.0223043917888446,0.00453254736469166,0.0352760793196922,0.01287796074443,0.00595653281075276,0.01287796074443,0.0223043917888446,0.00453254736469166,0.00595653281075276,0.00453254736469166,0.00136961795327659,9.1269501725564e-06,855471960,855471960,855471960,659598300,659598300,659598300,195873660,195873660,195873660,524662920,93094512,65380224,93094512,97527120,23867844,65380224,23867844,11039760,93094512,97527120,23867844,97527120,232635960,41338668,23867844,41338668,8400564,65380224,23867844,11039760,23867844,41338668,8400564,11039760,8400564,2538432,1853386920
40244424,0.0317930861409123,1.15134432492589,0.815849399607122,0.0276138818358776,0.0389693075170761,0.0159953250283942,0.031999475546816,0.0761592001158146,0.076188208598368,0.461462450592885,0.352594265637744,0.108868184955141,0.460786589558968,0.210177747450597,0.286576985230909,0.0477764373129384,0.0364357044237692,0.0477764373129384,0.0513726211038546,0.0129321987445557,0.0364357044237692,0.0129321987445557,0.00629926210982432,0.0477764373129384,0.0513726211038546,0.0129321987445557,0.0513726211038546,0.125555046001943,0.0229395899696972,0.0129321987445557,0.0229395899696972,0.00477396268664721,0.0364357044237692,0.0129321987445557,0.00629926210982432,0.0129321987445557,0.0229395899696972,0.00477396268664721,0.00629926210982432,0.00477396268664721,0.00148204347962054,3.42260631470865e-06,855268470,855268470,855268470,653493600,653493600,653493600,201774870,201774870,201774870,531138036,88548224,67529458,88548224,95213344,23968368,67529458,23968368,11674970,88548224,95213344,23968368,95213344,232702080,42515936,23968368,42515936,8848000,67529458,23968368,11674970,23968368,42515936,8848000,11674970,8848000,2746800,1853386920
40244433,0.0293305728088337,1.14725421341715,0.811262546465489,0.0255658880706758,0.0361542301399486,0.0149185033650086,0.0298467326550394,0.0655387273315702,0.0655602086480756,0.461823200953636,0.356139030052074,0.105684170901562,0.461152503439487,0.208343428904743,0.284026329483322,0.0496181164373384,0.0353222725883919,0.0496181164373384,0.0526687174419036,0.0128230752810104,0.0353222725883919,0.0128230752810104,0.005954823507657,0.0496181164373384,0.0526687174419036,0.0128230752810104,0.0526687174419036,0.126262762229918,0.0223708538959582,0.0128230752810104,0.0223708538959582,0.00453285814707271,0.0353222725883919,0.0128230752810104,0.005954823507657,0.0128230752810104,0.0223708538959582,0.00453285814707271,0.005954823507657,0.00453285814707271,0.00136953054573192,9.1269501725564e-06,855937080,855937080,855937080,660063420,660063420,660063420,195873660,195873660,195873660,526410684,91961568,65465838,91961568,97615512,23766120,65465838,23766120,11036592,91961568,97615512,23766120,97615512,234013752,41461848,23766120,41461848,8401140,65465838,23766120,11036592,23766120,41461848,8401140,11036592,8401140,2538270,1853386920
40244442,0.0338007403224794,1.1512871339588,0.811307493251855,0.0293590880376232,0.0416620585950716,0.0172010214894752,0.0344078427428841,0.0870634137308837,0.087101324922397,0.462466277683669,0.353598092728527,0.108868184955141,0.46178240429149,0.20694498912294,0.281328560363424,0.0495678560200479,0.0360618224283141,0.0495678560200479,0.0522330393914726,0.013212593515012,0.0360618224283141,0.013212593515012,0.00628757863468681,0.0495678560200479,0.0522330393914726,0.013212593515012,0.0522330393914726,0.122846473956987,0.0227536730430794,0.013212593515012,0.0227536730430794,0.00478515085236492,0.0360618224283141,0.013212593515012,0.00628757863468681,0.013212593515012,0.0227536730430794,0.00478515085236492,0.00628757863468681,0.00478515085236492,0.00148204347962054,3.42260631470865e-06,857128950,857128950,857128950,655354080,655354080,655354080,201774870,201774870,201774870,521410674,91868416,66836510,91868416,96808032,24488048,66836510,24488048,11653316,91868416,96808032,24488048,96808032,227682048,42171360,24488048,42171360,8868736,66836510,24488048,11653316,24488048,42171360,8868736,11653316,8868736,2746800,1853386920
40314444,0.0371572871572872,1.15530466918575,0.815346740974245,0.0321623275213418,0.0455723746597538,0.01873306883867,0.0374693168307784,0.104212013389389,0.104266332975602,0.46256038647343,0.350523872263003,0.112036514210427,0.460257353062576,0.209477998258453,0.282054191900739,0.0488126720997901,0.0370834795791048,0.0488126720997901,0.0502958810133396,0.0133141373415973,0.0370834795791048,0.0133141373415973,0.00666896257150666,0.0488126720997901,0.0502958810133396,0.0133141373415973,0.0502958810133396,0.122934554863482,0.0232528672426371,0.0133141373415973,0.0232528672426371,0.00505087410458254,0.0370834795791048,0.0133141373415973,0.00666896257150666,0.0133141373415973,0.0232528672426371,0.00505087410458254,0.00666896257150666,0.00505087410458254,0.00163221935331237,1.52115836209273e-06,857303370,857303370,857303370,649656360,649656360,649656360,207647010,207647010,207647010,522755550,90468768,68730036,90468768,93217728,24676248,68730036,24676248,12360168,90468768,93217728,24676248,93217728,227845296,43096560,24676248,43096560,9361224,68730036,24676248,12360168,24676248,43096560,9361224,12360168,9361224,3025134,1853386920
40323444,0.0288286592634418,1.14726693542077,0.811534341543095,0.0251281182899849,0.0355236467364094,0.0146536051019343,0.0293180320346173,0.0632731858988387,0.0632932076016748,0.46157224418094,0.355888073279378,0.105684170901562,0.459787799732611,0.208894028452515,0.283965095642307,0.0500707450768024,0.0353449564648919,0.0500707450768024,0.0520631191246348,0.0128020262493274,0.0353449564648919,0.0128020262493274,0.00596408547007551,0.0500707450768024,0.0520631191246348,0.0128020262493274,0.0520631191246348,0.126808340699847,0.0223737480568817,0.0128020262493274,0.0223737480568817,0.00453120064104046,0.0353449564648919,0.0128020262493274,0.00596408547007551,0.0128020262493274,0.0223737480568817,0.00453120064104046,0.00596408547007551,0.00453120064104046,0.00137084165890196,9.1269501725564e-06,855471960,855471960,855471960,659598300,659598300,659598300,195873660,195873660,195873660,526297194,92800464,65507880,92800464,96493104,23727108,65507880,23727108,11053758,92800464,96493104,23727108,96493104,235024920,41467212,23727108,41467212,8398068,65507880,23727108,11053758,23727108,41467212,8398068,11053758,8398068,2540700,1853386920
